perturbation,dataset,n_cells,closest_severity,recovery_score,disease_score,dist_healthy,dist_mild,dist_moderate,dist_severe,dist_fatal,dist_recovered,sim_healthy,sim_mild,sim_moderate,sim_severe,sim_fatal,sim_recovered
OR56B1_P1P2-1|OR56B1_P1P2-2,hct116,16,recovered,20.775955,-1.0687242,81.58513,82.716965,81.839355,82.399025,81.61955,79.89808,0.012108717,0.01194501,0.012071557,0.011990548,0.012103672,0.012361233
MEDAG_P1P2-1|MEDAG_P1P2-2,hct116,12,recovered,20.775597,-1.3394662,82.13329,83.2923,82.39656,82.97619,82.19722,80.49325,0.012028875,0.01186348,0.011990902,0.011908137,0.012019632,0.012270955
CTSV_P1P2-1|CTSV_P1P2-2,hct116,6,recovered,20.775082,1.5808823,80.6655,81.574715,80.613045,81.14536,80.4417,78.60471,0.012245073,0.0121102445,0.012252944,0.012173542,0.012278722,0.01256207
DLX5_P1P2-1|DLX5_P1P2-2,hct116,5,recovered,20.775036,-0.1656909,82.145035,83.20727,82.336975,82.83869,82.173416,80.35161,0.012027176,0.01187546,0.011999476,0.011927667,0.012023073,0.01229232
DLX2_P1P2-1|DLX2_P1P2-2,hct116,9,recovered,20.774792,-1.2375805,82.24911,83.38409,82.52547,83.0779,82.357414,80.59825,0.012012141,0.011850576,0.011972397,0.011893732,0.011996534,0.012255165
TRMT12_P1P2-1|TRMT12_P1P2-2,hct116,5,recovered,20.774681,-1.0531466,81.282555,82.38927,81.537544,82.09746,81.3858,79.58728,0.012153245,0.011991951,0.012115698,0.012034062,0.012138014,0.012408907
ADHFE1_P1P2-1|ADHFE1_P1P2-2,hct116,7,recovered,20.774345,-0.20003814,81.79235,82.86235,81.970375,82.49336,81.785545,79.995674,0.012078411,0.011924302,0.012052495,0.011977,0.012079404,0.0123463385
RARG_P2-1|RARG_P2-2,hct116,5,recovered,20.774017,0.2764042,80.465454,81.49611,80.563385,81.11608,80.416664,78.5747,0.012275142,0.012121784,0.0122604035,0.012177883,0.012282498,0.012566809
CCN4_P1P2-1|CCN4_P1P2-2,hct116,12,recovered,20.773895,-0.75016916,81.7754,82.86816,81.99653,82.54678,81.83153,80.050865,0.012080885,0.011923477,0.012048697,0.011969342,0.012072698,0.012337931
FAM220A_P1P2-1|FAM220A_P1P2-2,hct116,9,recovered,20.773838,-0.4570638,81.45612,82.513596,81.69809,82.19294,81.53007,79.68594,0.012127662,0.011974098,0.012092178,0.012020251,0.012116796,0.012393733
NAGS_P1-1|NAGS_P1-2,hct116,11,recovered,20.773685,-0.5658742,82.29485,83.38812,82.54882,83.03803,82.30882,80.55737,0.012005543,0.011850009,0.011969049,0.011899374,0.012003531,0.012261307
RMDN1_P1P2-1|RMDN1_P1P2-2,hct116,9,recovered,20.773666,-1.2211605,83.86067,84.96374,84.18229,84.67165,84.009315,82.24029,0.011784022,0.011632812,0.01173953,0.011672473,0.011763416,0.012013414
P2RY2_P1P2-1|P2RY2_P1P2-2,hct116,6,recovered,20.773666,-1.3405368,82.60543,83.77453,82.881744,83.44369,82.69428,80.97546,0.011960945,0.011795996,0.0119215455,0.011842212,0.011948247,0.012198773
OR8K5_ENST00000313447.1-1|OR8K5_ENST00000313447.1-2,hct116,5,recovered,20.773209,-0.7220968,80.29492,81.40027,80.4818,81.076744,80.34628,78.534256,0.012300891,0.012135883,0.01227268,0.012183719,0.012293125,0.012573198
ABI1_P1P2-1|ABI1_P1P2-2,hct116,5,recovered,20.773155,0.63239634,81.19141,82.20757,81.30108,81.79043,80.99218,79.270836,0.012166722,0.012018137,0.012150509,0.012078691,0.012196285,0.012457824
PIGU_P1P2-1|PIGU_P1P2-2,hct116,5,recovered,20.7731,-0.25865728,81.1338,82.21419,81.17295,81.847984,81.15592,79.33023,0.012175256,0.012017181,0.012169454,0.0120703,0.012171977,0.0124486135
GALNT7_P1P2-1|GALNT7_P1P2-2,hct116,5,recovered,20.771914,-0.47702816,83.12739,84.177864,83.28374,83.852036,83.2313,81.39653,0.011886735,0.01174014,0.011864685,0.011785221,0.011872071,0.012136433
TMC1_ENST00000297784.5-1|TMC1_ENST00000297784.5-2,hct116,5,recovered,20.771847,-0.9924616,82.10703,83.237885,82.27037,82.90613,82.14717,80.421745,0.012032676,0.011871143,0.012009073,0.011918081,0.012026868,0.012281732
ATP1A4_P1-1|ATP1A4_P1-2,hct116,5,recovered,20.771696,-0.15522438,82.05128,83.12309,82.18692,82.744385,81.88879,80.255035,0.012040754,0.011887343,0.012021121,0.0119411,0.012064358,0.01230693
CES4A_P1P2-1|CES4A_P1P2-2,hct116,7,recovered,20.771633,0.34222156,81.09801,82.12195,81.19865,81.735115,81.04261,79.214066,0.012180564,0.012030517,0.012165651,0.012086766,0.0121887885,0.012466641
MLLT6_P1P2-1|MLLT6_P1P2-2,hct116,6,recovered,20.77161,-1.1014534,81.41388,82.48438,81.71939,82.233665,81.58876,79.72839,0.012133879,0.011978288,0.012089063,0.0120143695,0.012108185,0.012387215
PAM_ENST00000438793.3-1|PAM_ENST00000438793.3-2,hct116,8,recovered,20.771044,0.91925675,80.310196,81.27713,80.33156,80.878395,80.20349,78.329895,0.01229858,0.0121540455,0.01229535,0.012213234,0.0123147415,0.012605588
ENG_P1P2-1|ENG_P1P2-2,hct116,7,recovered,20.771008,-2.2244258,81.95531,83.160324,82.24082,82.91251,82.1458,80.4285,0.012054684,0.0118820835,0.012013337,0.011917174,0.012027066,0.012280713
MRPL52_P1P2-1|MRPL52_P1P2-2,hct116,6,recovered,20.770893,-1.3351834,82.38631,83.51252,82.65163,83.2261,82.510826,80.75175,0.011992376,0.011832566,0.01195434,0.011872805,0.011974495,0.012232155
KAT2A_P1P2-1|KAT2A_P1P2-2,hct116,11,recovered,20.770866,-1.3391019,82.8225,83.96179,83.104385,83.65841,82.91425,81.19724,0.011929971,0.011769997,0.011889987,0.011812176,0.011916927,0.012165858
HID1_P1P2-1|HID1_P1P2-2,hct116,6,recovered,20.770842,-0.8210398,83.47355,84.55075,83.71797,84.23824,83.58789,81.79453,0.011838025,0.011688968,0.011803871,0.011731823,0.011822023,0.012078092
ZIC2_P1P2-1|ZIC2_P1P2-2,hct116,5,recovered,20.770716,-0.42281133,81.56923,82.665306,81.77479,82.30066,81.61396,79.79765,0.012111049,0.011952385,0.012080973,0.012004707,0.012104492,0.012376597
SLC4A11_P1P2-1|SLC4A11_P1P2-2,hct116,9,recovered,20.76997,-1.1336586,83.241425,84.349655,83.49568,84.047424,83.318184,81.59817,0.011870644,0.011716509,0.011834924,0.011758146,0.011859838,0.012106806
non-targeting_01371|non-targeting_00870,hct116,11,recovered,20.769226,-1.4932839,82.59258,83.733215,82.89934,83.45026,82.75868,80.983086,0.0119627835,0.011801748,0.011919045,0.011841291,0.011939061,0.012197638
CRCP_P1P2-1|CRCP_P1P2-2,hct116,11,recovered,20.768986,-0.3562834,81.93825,83.013214,82.09967,82.65793,81.96684,80.16642,0.012057164,0.011902889,0.012033742,0.01195344,0.012053008,0.012320366
DDR2_P1P2-1|DDR2_P1P2-2,hct116,5,recovered,20.768446,0.19242877,81.24032,82.259346,81.31259,81.895584,81.22942,79.380264,0.012159486,0.012010664,0.01214881,0.012063369,0.0121610975,0.012440865
NDUFA3_P1P2-1|NDUFA3_P1P2-2,hct116,7,recovered,20.767979,-0.04571697,81.523605,82.57879,81.685684,82.20714,81.47451,79.70174,0.012117745,0.011964758,0.012093992,0.0120182,0.012124958,0.012391307
ALG9_P1P2-1|ALG9_P1P2-2,hct116,12,recovered,20.767933,-1.1914856,81.884544,83.03563,82.05513,82.71113,82.03802,80.22147,0.012064976,0.011899714,0.012040195,0.011945843,0.012042677,0.012312015
FARSB_P1P2-1|FARSB_P1P2-2,hct116,6,recovered,20.76781,0.6713179,81.187805,82.21561,81.300285,81.78184,81.01319,79.26303,0.012167255,0.012016976,0.012150626,0.012079945,0.01219316,0.012459036
LMAN2L_P1P2-1|LMAN2L_P1P2-2,hct116,7,recovered,20.767635,-0.10546708,81.64589,82.68098,81.81403,82.336044,81.625206,79.83476,0.0120998155,0.011950147,0.012075248,0.01199961,0.012102844,0.012370915
ADAMTS4_P1P2-1|ADAMTS4_P1P2-2,hct116,9,recovered,20.767246,0.41724175,81.02298,82.058914,81.092705,81.65099,80.87696,79.128136,0.012191705,0.0120396465,0.01218135,0.012099068,0.012213448,0.012480011
FKBP1B_P1P2-1|FKBP1B_P1P2-2,hct116,5,recovered,20.766886,-0.6145613,81.22148,82.327515,81.41503,81.98065,81.29818,79.46833,0.012162272,0.012000838,0.012133709,0.012051002,0.012150937,0.012427249
JPH3_P1P2-1|JPH3_P1P2-2,hct116,10,recovered,20.766731,0.54954886,81.01346,81.99104,81.08806,81.62447,80.93227,79.10087,0.012193121,0.012049493,0.01218204,0.012102951,0.012205204,0.012484259
SCTR_P1P2-1|SCTR_P1P2-2,hct116,12,recovered,20.766537,-0.2278381,81.50517,82.572136,81.66807,82.21219,81.50693,79.70723,0.012120452,0.011965711,0.012096569,0.01201747,0.012120195,0.012390464
DNAJC25_P1P2-1|DNAJC25_P1P2-2,hct116,20,recovered,20.765285,-0.068518996,80.61421,81.68945,80.76276,81.30834,80.58214,78.774895,0.012252768,0.012093441,0.012230507,0.012149436,0.012257585,0.012535272
SPATS2L_P1P2-1|SPATS2L_P1P2-2,hct116,11,recovered,20.765213,-0.706005,81.26464,82.34289,81.50158,82.03516,81.28616,79.52489,0.01215589,0.011998625,0.01212098,0.0120430915,0.012152712,0.012418521
KRBA2_P1P2-1|KRBA2_P1P2-2,hct116,5,recovered,20.765196,-0.81245077,81.85156,82.95102,81.99971,82.63017,81.91696,80.13854,0.0120697785,0.011911708,0.012048235,0.011957407,0.012060259,0.012324599
MTRF1L_P1P2-1|MTRF1L_P1P2-2,hct116,13,recovered,20.764687,-0.7908633,81.848915,82.971275,82.06889,82.6248,81.89426,80.13311,0.012070164,0.011908834,0.0120382,0.011958174,0.012063562,0.012325424
SLFN13_P1P2-1|SLFN13_P1P2-2,hct116,9,recovered,20.76417,-0.642187,81.764046,82.82936,81.95922,82.52175,81.87775,80.02695,0.012082541,0.011928994,0.0120541155,0.011972929,0.012065965,0.012341573
CD83_P1P2-1|CD83_P1P2-2,hct116,12,recovered,20.76381,-0.589601,81.32294,82.40009,81.48026,82.077965,81.40823,79.56932,0.012147283,0.011990394,0.012124113,0.012036886,0.012134709,0.012411673
DDB1_P1-1|DDB1_P1-2,hct116,9,recovered,20.763134,-0.09908366,82.13395,83.1614,82.312454,82.81923,82.170364,80.33387,0.01202878,0.011881932,0.012003007,0.011930437,0.012023513,0.012295001
INCA1_P1P2-1|INCA1_P1P2-2,hct116,5,recovered,20.762974,0.7042737,80.61817,81.61674,80.6951,81.2121,80.4871,78.67602,0.012252173,0.012104085,0.012240636,0.0121636605,0.012271881,0.012550828
NBPF12_P1P2-1|NBPF12_P1P2-2,hct116,8,recovered,20.762934,-1.8952403,82.13928,83.31258,82.489716,83.05263,82.30449,80.57451,0.012028009,0.011860627,0.011977524,0.011897308,0.012004155,0.012258732
LAIR2_P1P2-1|LAIR2_P1P2-2,hct116,14,recovered,20.761786,-1.0843426,82.287605,83.41034,82.566536,83.0966,82.36641,80.620056,0.012006588,0.01184689,0.011966513,0.011891087,0.011995239,0.01225189
PALD1_P1P2-1|PALD1_P1P2-2,hct116,5,recovered,20.761501,-2.1612177,83.34525,84.55674,83.62675,84.27878,83.543816,81.83807,0.011856032,0.0116881495,0.011816595,0.011726247,0.011828186,0.012071744
CDCA4_P1P2-1|CDCA4_P1P2-2,hct116,5,recovered,20.761406,-1.2686931,83.57709,84.67556,83.87122,84.39673,83.73741,81.95956,0.011823533,0.01167194,0.011782557,0.0117100505,0.011801163,0.012054066
IFT122_P1P2-1|IFT122_P1P2-2,hct116,15,recovered,20.76128,-0.9778727,82.50512,83.61984,82.76801,83.298546,82.582924,80.82828,0.011975314,0.01181756,0.011937731,0.011862601,0.011964167,0.012220714
FST_P1P2-1|FST_P1P2-2,hct116,10,recovered,20.76099,0.19688731,80.43038,81.48748,80.52837,81.091606,80.3164,78.55203,0.012280429,0.012123052,0.012265668,0.012181513,0.012297642,0.012570389
PODXL_P1P2-1|PODXL_P1P2-2,hct116,7,recovered,20.760849,0.07889986,81.949745,82.98786,82.12213,82.61386,81.9256,80.12258,0.012055492,0.011906482,0.012030491,0.01195974,0.012059002,0.012327024
SLITRK5_P2-1|SLITRK5_P2-2,hct116,14,recovered,20.76059,-0.45767364,81.86128,82.96037,82.09177,82.59457,81.852005,80.10274,0.012068363,0.011910381,0.0120348865,0.0119625,0.012069714,0.01233004
GLMP_P2-1|GLMP_P2-2,hct116,10,recovered,20.760548,-0.69165087,81.80069,82.91476,82.021484,82.56437,81.80279,80.0716,0.012077194,0.011916855,0.012045075,0.011966823,0.012076888,0.012334775
CDC37L1_P1P2-1|CDC37L1_P1P2-2,hct116,6,recovered,20.759705,0.47260952,80.48141,81.485725,80.58628,81.10643,80.42041,78.56759,0.012272739,0.01212331,0.012256962,0.012179314,0.012281933,0.012567932
N4BP1_P1P2-1|N4BP1_P1P2-2,hct116,6,recovered,20.759592,0.56760895,81.00661,82.01056,81.13742,81.61535,80.86056,79.09287,0.01219414,0.01204666,0.012174719,0.012104289,0.012215896,0.012485505
BSG_P1P2-1|BSG_P1P2-2,hct116,8,recovered,20.75956,-1.085655,81.845505,82.98866,82.11949,82.65899,81.95958,80.16937,0.012070661,0.011906369,0.0120308725,0.011953288,0.012054063,0.012319918
NMBR_P1P2-1|NMBR_P1P2-2,hct116,27,recovered,20.75925,-1.094759,82.50472,83.63139,82.80082,83.31293,82.588486,80.843506,0.01197537,0.011815947,0.011933058,0.011860577,0.01196337,0.012218441
non-targeting_03785|non-targeting_00377,hct116,8,recovered,20.759144,0.008435249,83.501915,84.5241,83.71222,84.162605,83.46869,81.71889,0.011834051,0.011692611,0.011804673,0.011742243,0.011838706,0.012089138
SLC6A12_P1P2-1|SLC6A12_P1P2-2,hct116,7,recovered,20.758709,0.86360145,81.00659,81.98572,81.06272,81.57712,80.91115,79.0536,0.012194142,0.012050266,0.012185801,0.012109892,0.01220835,0.012491631
TNN_P1P2-1|TNN_P1P2-2,hct116,5,recovered,20.7587,-0.8841772,81.85633,82.93948,82.18564,82.64404,81.978584,80.15412,0.012069084,0.011913344,0.012021306,0.011955424,0.012051302,0.012322233
TMEM114_ENST00000568335.1-1|TMEM114_ENST00000568335.1-2,hct116,6,recovered,20.75856,-0.5375207,79.62665,80.75523,79.847435,80.390785,79.557816,77.82884,0.012402847,0.012231633,0.012368976,0.012286403,0.012413445,0.012685712
KRT16_P1P2-1|KRT16_P1P2-2,hct116,7,recovered,20.758505,-0.9354373,81.65815,82.767395,81.91353,82.4543,81.64811,79.95851,0.012098021,0.011937819,0.012060758,0.011982606,0.0120994905,0.012352006
SMPDL3A_P1P2-1|SMPDL3A_P1P2-2,hct116,8,recovered,20.758144,-0.022380799,82.29362,83.35474,82.45866,82.967834,82.20723,80.488045,0.012005722,0.011854699,0.011981981,0.011909322,0.012018186,0.012271739
AP2B1_P1P2-1|AP2B1_P1P2-2,hct116,7,recovered,20.75779,-1.078443,79.887726,81.01117,80.16514,80.72,80.04825,78.169,0.012362815,0.012193461,0.01232056,0.012236906,0.01233833,0.012631207
NRN1L_P1P2-1|NRN1L_P1P2-2,hct116,6,recovered,20.756962,-0.00054359436,81.92273,82.92319,82.13548,82.59719,81.91007,80.106155,0.012059419,0.011915658,0.012028558,0.011962124,0.012061261,0.012329521
NUDT5_P1P2-1|NUDT5_P1P2-2,hct116,8,recovered,20.75684,0.081947446,81.85,82.86754,81.99601,82.514534,81.809166,80.02094,0.012070007,0.011923565,0.012048772,0.011973964,0.012075958,0.012342487
RINL_P1-1|RINL_P1-2,hct116,5,recovered,20.756735,-1.9288259,82.869865,84.03654,83.169754,83.77948,83.02507,81.32471,0.011923234,0.011759651,0.011880753,0.0117953075,0.01190121,0.0121470215
BMP4_P1-1|BMP4_P1-2,hct116,5,recovered,20.756618,-0.8818366,82.0825,83.21001,82.3159,82.86776,82.140175,80.38518,0.0120362295,0.011875073,0.012002511,0.011923533,0.012027879,0.01228725
SLCO4A1_P1P2-1|SLCO4A1_P1P2-2,hct116,6,recovered,20.755999,-0.5366758,79.769875,80.88411,79.88783,80.53255,79.78756,77.97577,0.012380853,0.012212382,0.012362799,0.012265041,0.012378143,0.012662112
GSDMC_P1P2-1|GSDMC_P1P2-2,hct116,6,recovered,20.755476,-0.98274696,82.29464,83.43252,82.55201,83.09068,82.3596,80.61519,0.012005574,0.011843778,0.011968593,0.011891924,0.011996219,0.012252621
DDX19A_P1P2-1|DDX19A_P1P2-2,hct116,8,recovered,20.755219,-0.83898884,81.83661,82.92084,82.028984,82.618744,81.921715,80.12872,0.012071957,0.011915992,0.012043987,0.0119590415,0.0120595675,0.012326091
DDX60L_P1P2-1|DDX60L_P1P2-2,hct116,5,recovered,20.755144,-0.8297798,82.229576,83.35443,82.41158,83.00684,82.24695,80.52883,0.01201496,0.011854742,0.011988742,0.011903792,0.012012453,0.012265599
ABCC4_P1P2-1|ABCC4_P1P2-2,hct116,8,recovered,20.75466,-0.32095623,81.49096,82.56351,81.6862,82.21004,81.54989,79.70735,0.012122541,0.011966947,0.012093917,0.012017781,0.012113887,0.012390445
KLHL24_P1P2-1|KLHL24_P1P2-2,hct116,7,recovered,20.75406,-0.9268928,80.72071,81.833595,80.95859,81.52491,80.83269,79.00065,0.0122368,0.012072396,0.012201284,0.0121175535,0.012220056,0.012499899
C17orf78_P1P2-1|C17orf78_P1P2-2,hct116,5,recovered,20.753765,-0.81355274,84.12179,85.22194,84.378136,84.879715,84.22853,82.458275,0.011747873,0.011597976,0.0117126005,0.011644193,0.01173316,0.011982035
VWCE_P1P2-1|VWCE_P1P2-2,hct116,6,recovered,20.753374,-0.121371895,81.23932,82.29321,81.44189,81.934944,81.239395,79.42385,0.012159633,0.01200578,0.012129757,0.012057643,0.012159622,0.012434122
UBTF_P1P2-1|UBTF_P1P2-2,hct116,6,recovered,20.753178,-0.5164024,80.7544,81.82403,80.92331,81.50523,80.8159,78.98052,0.012231757,0.012073791,0.012206539,0.012120443,0.012222563,0.012503044
RAB14_P1P2-1|RAB14_P1P2-2,hct116,5,recovered,20.753086,-1.2177663,82.46895,83.58919,82.66965,83.29306,82.68257,80.82423,0.011980503,0.011821842,0.011951765,0.011863373,0.011949919,0.01222132
MTX3_P1P2-1|MTX3_P1P2-2,hct116,5,recovered,20.753012,-1.2290609,81.45945,82.617805,81.72744,82.29511,81.549446,79.795425,0.012127173,0.011959176,0.012087888,0.012005506,0.012113952,0.012376938
UNC119_P2-1|UNC119_P2-2,hct116,7,recovered,20.752693,-1.1662164,84.114876,85.22513,84.43683,84.91662,84.13076,82.49646,0.011748828,0.011597548,0.011704554,0.011639192,0.011746636,0.011976556
PRDM7_ENST00000449207.2-1|PRDM7_ENST00000449207.2-2,hct116,15,recovered,20.752356,-0.7640114,81.732254,82.84836,81.97469,82.50581,81.78604,80.012825,0.012087184,0.0119262915,0.012051867,0.011975214,0.012079331,0.012343724
MTF1_P1P2-1|MTF1_P1P2-2,hct116,8,recovered,20.751932,0.08963126,81.36419,82.39739,81.491974,82.03167,81.372375,79.52391,0.012141199,0.011990783,0.012122392,0.012043597,0.012139992,0.0124186715
SCMH1_ENST00000402904.2-1|SCMH1_ENST00000402904.2-2,hct116,10,recovered,20.751904,-1.3826846,82.03043,83.15822,82.31276,82.87986,82.18701,80.398575,0.012043777,0.011882381,0.012002964,0.011921813,0.012021108,0.012285227
CCDC27_P1P2-1|CCDC27_P1P2-2,hct116,7,recovered,20.751892,-0.37603435,80.48476,81.54065,80.64573,81.21988,80.48829,78.68626,0.012272234,0.012115243,0.012248038,0.012162508,0.012271702,0.012549215
DLX6_P1P2-1|DLX6_P1P2-2,hct116,5,recovered,20.751795,-1.087106,81.67623,82.785484,81.8437,82.49158,81.787384,79.99826,0.012095375,0.0119352415,0.012070924,0.011977256,0.0120791355,0.0123459445
GSTM5_P1P2-1|GSTM5_P1P2-2,hct116,7,recovered,20.751766,0.68730736,81.230545,82.22008,81.294044,81.82221,81.11373,79.30786,0.012160931,0.012016331,0.012151548,0.012074056,0.012178231,0.012452081
C2_P1-1|C2_P1-2,hct116,17,recovered,20.751686,-0.14590782,80.84547,81.908585,80.999504,81.54762,80.84511,79.02455,0.0122181475,0.012061477,0.012195196,0.012114219,0.0122182015,0.012496165
ZNF507_P1P2-1|ZNF507_P1P2-2,hct116,7,recovered,20.75115,-0.9925544,82.40445,83.536,82.64452,83.20068,82.47607,80.7294,0.011989768,0.011829279,0.011955355,0.011876388,0.011979481,0.012235499
PATE1_P1P2-1|PATE1_P1P2-2,hct116,8,recovered,20.751097,0.070673585,81.7778,82.83791,81.93531,82.44436,81.70116,79.94971,0.012080533,0.011927778,0.01205759,0.0119840335,0.012091729,0.0123533495
GCLM_P1P2-1|GCLM_P1P2-2,hct116,10,recovered,20.750992,-0.19023645,80.8016,81.84628,80.96583,81.509865,80.762115,78.985725,0.0122247,0.012070548,0.0122002065,0.012119763,0.012230603,0.012502231
MYL1_P1P2-1|MYL1_P1P2-2,hct116,7,recovered,20.75066,-0.74269557,83.2281,84.329865,83.447464,83.98521,83.246155,81.5378,0.011872522,0.011719227,0.011841682,0.011766754,0.011869978,0.01211566
SOWAHB_P1P2-1|SOWAHB_P1P2-2,hct116,9,recovered,20.750412,-0.08866006,80.79951,81.83391,80.90515,81.49466,80.85012,78.97016,0.012225012,0.012072351,0.012209244,0.012121997,0.012217453,0.012504664
NAP1L3_P1P2-1|NAP1L3_P1P2-2,hct116,7,recovered,20.750347,-0.78572005,81.98546,83.06195,82.20949,82.7594,82.09264,80.2747,0.012050304,0.011895988,0.01201786,0.011938958,0.01203476,0.012303952
SLC12A3_P1P2-1|SLC12A3_P1P2-2,hct116,5,recovered,20.750332,-0.3368278,80.867905,81.93977,81.0746,81.59452,80.90564,79.07321,0.012214799,0.012056941,0.012184038,0.012107341,0.012209171,0.012488571
CD1B_P1P2-1|CD1B_P1P2-2,hct116,10,recovered,20.7503,-0.61512375,81.680115,82.78229,81.90818,82.43513,81.72353,79.940346,0.012094807,0.011935697,0.012061536,0.01198536,0.012088458,0.012354778
IL18_P1P2-1|IL18_P1P2-2,hct116,5,recovered,20.750038,-2.0401518,84.61816,85.78111,85.05438,85.52288,84.84089,83.12088,0.011679766,0.011523245,0.011620559,0.011557637,0.01164946,0.011887655
GPR142_ENST00000335666.4-1|GPR142_ENST00000335666.4-2,hct116,10,recovered,20.749958,-0.9340259,82.20736,83.303505,82.43637,82.99806,82.365486,80.52079,0.012018167,0.011861903,0.011985181,0.011905037,0.011995371,0.012266809
SYT8_P1P2-1|SYT8_P1P2-2,hct116,6,recovered,20.749783,0.35780597,81.374825,82.3941,81.45387,82.00778,81.31934,79.49969,0.012139631,0.011991257,0.012127993,0.012047064,0.012147813,0.012422409
MTNR1B_P1P2-1|MTNR1B_P1P2-2,hct116,5,recovered,20.749699,-0.23816386,84.227234,85.252525,84.47504,84.91287,84.26645,82.49318,0.011733338,0.011593863,0.011699323,0.011639699,0.011727942,0.011977026
PEX1_P1P2-1|PEX1_P1P2-2,hct116,6,recovered,20.749231,-0.33786783,82.864044,83.896034,83.13989,83.57344,82.879,81.113884,0.011924061,0.011779114,0.011884969,0.0118240435,0.011921936,0.012178209
LYVE1_P1P2-1|LYVE1_P1P2-2,hct116,5,recovered,20.74905,-2.1464899,83.94043,85.10283,84.310684,84.86558,84.1653,82.44462,0.011772957,0.01161402,0.011721862,0.011646111,0.011741872,0.011983996
WFDC1_P1P2-1|WFDC1_P1P2-2,hct116,11,recovered,20.749046,-0.18290484,81.04312,82.13438,81.19001,81.74835,81.02747,79.23219,0.012188712,0.012028718,0.0121669285,0.012084832,0.012191038,0.012463825
LINGO2_ENST00000308675.3-1|LINGO2_ENST00000308675.3-2,hct116,7,recovered,20.74899,-0.4787366,82.05491,83.11886,82.219215,82.789154,82.107155,80.30563,0.012040228,0.011887941,0.012016456,0.011934719,0.012032659,0.01229927
CYP3A5_P1P2-1|CYP3A5_P1P2-2,hct116,11,recovered,20.74879,-1.0104132,82.55659,83.66465,82.864784,83.35363,82.65663,80.88748,0.011967937,0.011811305,0.011923956,0.011854854,0.011953625,0.012211879
